1030040,MP03292
1030041,MP03259
1030042,MP03282
1030043,MP03168
1030044,MP03407
1030045,MP03183
1030046,MP03309
1030047,MP03312
1030048,MP03313
1030049,MP03240
1030050,MP03198
1030051,MP03173
1030052,MP03369
1030053,MP03400
1030054,MP03402
1030055,MP03311
1030056,MP03422
1030057,MP03445
1030058,MP03174
1030059,MP03310
1030060,MP03283
1030061,MP03239
1030062,MP03300
1030063,MP03297
1030064,MP03337
1030065,MP03289
1030066,MP03247
1030067,MP03360
1030068,MP03163
1030069,MP03276
1030070,MP03200
1030071,MP03201
1030072,MP03253
1030073,MP03243
1030074,MP03175
1030075,MP03176
1030076,MP03314
1030077,MP03431
1030078,MP03195
1030079,MP03436
1030080,MP03286
1030081,MP03326
1030082,MP03290
1030083,MP03409
1030084,MP03299
1030085,MP03284
1030086,MP03285
1030087,MP03264
1030089,MP03219
1030090,MP03182
1030091,MP03361
1030092,MP03454
1030093,MP03355
1030094,MP03194
1030095,MP03408
1030096,MP03440
1030097,MP03180
1030098,MP03248
1030099,MP03350
1030100,MP03268
1030101,MP03216
1030102,MP03241
1030103,MP03184
1030104,MP03298
1030105,MP03217
1030106,MP03324
1030107,MP03179
1030108,MP03177
1030109,MP03448
1030110,MP03170
1030111,MP03453
1030112,MP03169
1030113,MP03266
1030114,MP03258
1030115,MP03172
1030116,MP03352
1030117,MP03257
1030118,MP03287
1030119,MP03165
1030120,MP03499
1030122,MP03461
1030123,MP03267
1030124,MP03302
1030125,MP03413
1030126,MP03465
1030127,MP03470
1030128,MP03214
1030129,MP03462
1030130,MP03469
1030131,MP03471
1030133,MP03474
1030134,MP03432
1030135,MP03475
1030136,MP03403
1030137,MP03269
1030138,MP03330
1030144,MP03479
1030146,MP03477
1030148,MP03483
1040001,MP03362
1040002,MP03411
1040003,MP03435
1040004,MP03320
1040005,MP03212
1040006,MP03429
1040007,MP03451
1040008,MP03421
1040009,MP03322
1040010,MP03301
1040011,MP03450
1040012,MP03351
1040013,MP03368
1040014,MP03272
1040015,MP03424
1040016,MP03197
1040017,MP03428
1040018,MP03377
1040019,MP03218
1040020,MP03221
1040021,MP03160
1040022,MP03335
1040023,MP03359
1040024,MP03245
1040025,MP03213
1040026,MP03397
1040027,MP03333
1040028,MP03394
1040029,MP03460
1040030,MP03202
1040031,MP03458
1040032,MP03354
1040033,MP03158
1040034,MP03164
1040035,MP03401
1040036,MP03446
1040037,MP03153
1040038,MP03265
UCU0203,MP03152
1100001,MR06702
1100002,MR06747
1100003,MR06707
1100004,MR06713
1100005,MR06711
1100006,MR06712
1100007,MR06743
1100008,MR06738
1100009,MR06734
1100010,MR06741
1100011,MR06732
1100012,MR06733
1100013,MR06736
1100014,MR06716
1100015,MR06729
1100016,MR06749
1100017,MR06745
1100018,MR06724
1100019,MR06727
1100020,MR06728
1100021,MR06704
1100022,MR06719
1100023,MR06717
1100024,MR06709
1100025,MR06706
1100026,MR06703
1100027,MR06739
1100028,MR06720
1100029,MR06725
1100030,MR06722
1100031,MR06740
1100032,MR06744
1100033,MR06726
1100034,MR06751
1100035,MR06752
1100036,MR06756
1100037,MR06757
1100038,MR06758
1100039,MR06759
1100040,MR06760
1100041,MR06761
1100042,MR06778
1100043,MR06772
1100044,MR06771
1100045,MR06792
1100047,MR06790
1100048,MR06809
1100049,MR06820
1100050,MR06801
1100051,MR06835
1100052,MR06837
1130001,MR06737
1130002,MR06710
1130003,MR06715
1130004,MR06730
1130005,MR06705
1130006,MR06731
1130007,MR06746
1130008,MR06714
1130009,MR06748
1130010,MR06721
1130012,MR06742
1130013,MR06735
1130014,MR06708
1130015,MR06701
1130016,MR06723
1130017,MR06718
1130018,MR06768
1130020,MR06780
1130021,MR06794
1130022,MR06770
1130023,MR06773
1130024,MR06781
1130025,MR06782
1130026,MR06787
1130027,MR06788
1130028,MR06798
1130029,MR06797
1130030,MR06795
1130031,MR06799
1130032,MR06806
1130033,MR06800
1130034,MR06807
1130035,MR06803
1130036,MR06808
1130037,MR06813
1130038,MR06819
1130039,MR06811
1130040,MR06812
1130041,MR06825
1130042,MR06815
1130043,MR06828
1130044,MR06823
1130045,MR06822
1130046,MR06833
1130047,MR06824
1130048,MR06821
1130049,MR06832
1130050,MR06827
1130051,MR06826
1130053,MR06831
1130054,MR06836
1130055,MR06829
1130056,MR06830
1130057,MR06834
1130059,MR06838
1140001,MR06750
1140002,MR06753
1140003,MR06762
1140004,MR06789
1140005,MR06754
1140006,MR06755
1140007,MR06791
1140008,MR06774
1140009,MR06775
1140010,MR06802
1140011,MR06763
1140012,MR06776
1140013,MR06777
1140014,MR06783
1140015,MR06784
1140016,MR06785
1140017,MR06764
1140018,MR06765
1140019,MR06766
1140020,MR06767
1140021,MR06786
1140022,MR06805
1140023,MR06810
1140024,MR06804
1140025,MR06816
1140026,MR06814
1140027,MR06817
1140028,MR06818
1200001,MN05103
1200002,MN05104
1200003,MN05105
1200004,MN05106
1200005,MN05115
1230001,MN05101
1230002,MN05102
1230003,MN05113
1230004,MN05116
1230005,MN05118
1230006,MN05119
1230007,MN05120
1230008,MN05121
1230009,MN05122
1240001,MN05108
1240002,MN05109
1240003,MN05110
1240004,MN05114
1240005,MN05112
1240006,MN05107
1240007,MN05111
1240008,MN05117
1300001,MG05206
1300002,MG05203
1300003,MG05204
1300004,MG05207
1300005,MG05211
1300006,MG05212
1300007,MG05214
1330001,MG05201
1330002,MG05205
1330003,MG05202
1330004,MG05213
1340001,MG05208
1340002,MG05210
1340003,MG05209
1340004,MG05215
1340005,MG05216
1340006,MG05217
1400001,NL05302
1400002,NL05301
1400003,NL05303
1400004,NL05306
1400005,NL05308
1440001,NL05305
1440002,NL05307
1440003,NL05304
1440004,NL05309
UCU0014,AM05310
1500001,OR08314
1500002,OR08304
1500003,OR08321
1500004,OR08330
1500005,OR08312
1500006,OR08301
1500007,OR08310
1500008,OR08323
1500009,OR08319
1500010,OR08308
1500011,OR08322
1500012,OR08311
1500013,OR08309
1500014,OR08331
1500015,OR08306
1500016,OR08324
1500017,OR08335
1500018,OR08343
1500019,OR08344
1500020,OR08345
1500021,OR08352
1500022,OR08366
1500023,OR08375
1500024,OR08390
1500025,OR08394
1500026,OR08396
1500027,OR08398
1500028,OR09705
1500029,OR09708
1500030,OR09710
1530001,OR08332
1530002,OR08317
1530003,OR08329
1530004,OR08328
1530005,OR08326
1530006,OR08305
1530007,OR08327
1530008,OR08333
1530009,OR08307
1530010,OR08302
1530011,OR08303
1530014,OR08318
1530015,OR08325
1530016,OR08320
1530017,OR08316
1530018,OR08313
1530019,OR08334
1530020,OR08349
1530021,OR08357
1530022,OR08346
1530023,OR08350
1530024,OR08351
1530025,OR08356
1530026,OR08355
1530027,OR08359
1530028,OR08365
1530029,OR08367
1530030,OR08373
1530031,OR08360
1530032,OR08361
1530033,OR08364
1530034,OR08362
1530035,OR08363
1530037,OR08368
1530038,OR08370
1530039,OR08371
1530040,OR08372
1530041,OR08376
1530042,OR08374
1530043,OR08377
1530044,OR08378
1530045,OR08386
1530046,OR08380
1530047,OR08382
1530048,OR08381
1530050,OR08383
1530051,OR08384
1530052,OR08385
1530053,OR08387
1530054,OR08389
1530055,OR08391
1530056,OR08392
1530057,OR08393
1530058,OR08388
1530059,OR08397
1530060,OR09714
1530061,OR08399
1530062,OR09701
1530063,OR09704
1530064,OR09702
1530065,OR09703
1530066,OR09707
1530068,OR09709
1530069,OR09711
1530070,OR08369
1530071,OR09713
1540001,OR08337
1540002,OR08338
1540003,OR08339
1540004,OR08340
1540005,OR08347
1540006,OR08341
1540007,OR08353
1540008,OR08336
1540009,OR08354
1540010,OR08400
1540011,OR08358
1540012,OR08342
1540013,OR08348
1540014,OR09712
1540015,OR09706
1540016,OR09715
1590001,OR08315
1600001,PB04530
1600002,PB04521
1600003,PB04525
1600004,PB04535
1600005,PB04534
1600006,PB04558
1600007,PB04560
1600008,PB04574
1600009,PB04504
1600010,PB04565
1600011,PB04523
1600012,PB04516
1600013,PB04520
1600014,PB04529
1600015,PB04561
1600016,PB04531
1600017,PB04526
1600018,PB04514
1600019,PB04549
1600020,PB04505
1600021,PB04578
1600022,PB04577
1600023,PB04515
1600024,PB04585
1600025,PB04580
1600026,PB04581
1600027,PB04586
1600028,PB04587
1600029,PB04597
1600030,PB04598
1600031,PB04599
1600032,PB04606
1600033,PB04620
1600034,PB04618
1600035,PB04621
1600036,PB04617
1600037,PB04772
1600038,PB04769
1620001,PB04607
1630001,PB04545
1630002,PB04541
1630003,PB04543
1630004,PB04548
1630005,PB04547
1630006,PB04542
1630007,PB04544
1630008,PB04540
1630009,PB04528
1630010,PB04536
1630011,PB04537
1630012,PB04564
1630013,PB04553
1630014,PB04513
1630015,PB04573
1630016,PB04522
1630017,PB04518
1630018,PB04501
1630019,PB04569
1630020,PB04550
1630021,PB04519
1630022,PB04555
1630023,PB04554
1630024,PB04570
1630025,PB04557
1630026,PB04517
1630027,PB04538
1630028,PB04568
1630029,PB04556
1630030,PB04509
1630031,PB04551
1630032,PB04512
1630033,PB04572
1630034,PB04539
1630035,PB04532
1630036,PB04571
1630037,PB04527
1630038,PB04533
1630039,PB04524
1630040,PB04559
1630041,PB04502
1630043,PB04508
1630044,PB04546
1630045,PB04510
1630046,PB04566
1630047,PB04576
1630048,PB04596
1630049,PB04503
1630050,PB04507
1630051,PB04567
1630052,PB04562
1630053,PB04552
1630054,PB04511
1630055,PB04506
1630056,PB04613
1630057,PB04575
1630058,PB04588
1630059,PB04582
1630060,PB04583
1630061,PB04589
1630062,PB04584
1630063,PB04563
1630064,PB04590
1630065,PB04611
1630066,PB04592
1630067,PB04604
1630068,PB04593
1630070,PB04600
1630071,PB04601
1630072,PB04602
1630073,PB04603
1630074,PB04616
1630075,PB04608
1630076,PB04609
1630077,PB04610
1630078,PB04622
1630079,PB04626
1630080,PB04625
1630081,PB04624
1630082,PB04623
1630083,PB04657
1630084,PB04634
1630085,PB04630
1630086,PB04627
1630087,PB04629
1630088,PB04631
1630089,PB04654
1630090,PB04632
1630091,PB04633
1630092,PB04635
1630093,PB04636
1630094,PB04637
1630095,PB04628
1630096,PB04641
1630097,PB04642
1630098,PB04643
1630099,PB04644
1630100,PB04646
1630101,PB04649
1630102,PB04648
1630103,PB04647
1630104,PB04650
1630105,PB04651
1630106,PB04659
1630107,PB04652
1630108,PB04656
1630109,PB04658
1630110,PB04671
1630111,PB04653
1630112,PB04655
1630113,PB04666
1630114,PB04660
1630115,PB04662
1630116,PB04663
1630117,PB04664
1630118,PB04672
1630119,PB04665
1630120,PB04692
1630121,PB04669
1630122,PB04690
1630123,PB04667
1630124,PB04670
1630125,PB04681
1630126,PB04703
1630127,PB04673
1630128,PB04674
1630129,PB04677
1630130,PB04676
1630131,PB04675
1630132,PB04685
1630133,PB04661
1630134,PB04680
1630135,PB04682
1630136,PB04699
1630137,PB04717
1630138,PB04678
1630139,PB04679
1630140,PB04695
1630141,PB04700
1630142,PB04683
1630143,PB04684
1630144,PB04705
1630145,PB04701
1630146,PB04693
1630147,PB04698
1630148,PB04687
1630149,PB04712
1630150,PB04689
1630151,PB04691
1630152,PB04688
1630153,PB04686
1630154,PB04716
1630155,PB04694
1630156,PB04720
1630157,PB04697
1630158,PB04696
1630159,PB04767
1630160,PB04702
1630161,PB04704
1630162,PB04731
1630163,PB04722
1630164,PB04711
1630165,PB04706
1630166,PB04707
1630167,PB04724
1630168,PB04709
1630169,PB04714
1630170,PB04715
1630171,PB04725
1630172,PB04713
1630173,PB04708
1630174,PB04710
1630175,PB04718
1630176,PB04721
1630177,PB04719
1630178,PB04723
1630179,PB04727
1630180,PB04740
1630181,PB04728
1630182,PB04744
1630183,PB04726
1630184,PB04745
1630185,PB04737
1630186,PB04735
1630187,PB04733
1630188,PB04730
1630189,PB04729
1630190,PB04732
1630191,PB04734
1630192,PB04741
1630193,PB04736
1630194,PB04739
1630195,PB04760
1630196,PB04738
1630197,PB04747
1630198,PB04762
1630199,PB04743
1630200,PB04742
1630201,PB04746
1630202,PB04750
1630203,PB04761
1630204,PB04749
1630205,PB04751
1630206,PB04748
1630207,PB04752
1630208,PB04756
1630209,PB04771
1630210,PB04757
1630211,PB04764
1630212,PB04754
1630213,PB04753
1630214,PB04755
1630215,PB04758
1630216,PB04759
1630217,PB04766
1630218,PB04763
1630219,PB04768
1630220,PB04773
1630221,PB04774
1630222,PB04775
1630223,PB04780
1630224,PB04776
1630225,PB04778
1630226,PB04781
1630227,PB04770
1630228,PB04783
1630229,PB04784
1630230,PB04785
1630231,PB04788
1630232,PB04786
1630234,PB04787
1630235,PB04789
1630236,PB04779
1640001,PB04594
1640002,PB04579
1640003,PB04595
1640004,PB04615
1640005,PB04614
1640006,PB04619
1640007,PB04612
1640008,PB04605
1640009,PB04639
1640010,PB04638
1640011,PB04640
1640012,PB04765
1640013,PB04777
XXX0009,PB04645
1700001,RJ03523
1700002,RJ03556
1700003,RJ03624
1700004,RJ03616
1700005,RJ03644
1700006,RJ03651
1700007,RJ03656
1700008,RJ03690
1700009,RJ03727
1700010,RJ03735
1700013,RJ03515
1700014,RJ03533
1700015,RJ03546
1700016,RJ03665
1700017,RJ03683
1700018,RJ03695
1700019,RJ03707
1700020,RJ03726
1700021,RJ03625
1700022,RJ03544
1700023,RJ03646
1700024,RJ03557
1700025,RJ03593
1700026,RJ03543
1700027,RJ03706
1700028,RJ03654
1700029,RJ03635
1700030,RJ03724
1700031,RJ03702
1700032,RJ03561
1700033,RJ03506
1700034,RJ03529
1700035,RJ03597
1700036,RJ03509
1700037,RJ03708
1700038,RJ03723
1700039,RJ03617
1700040,RJ03538
1700041,RJ03541
1700042,RJ03657
1700043,RJ03578
1700044,RJ03517
1700045,RJ03549
1700046,RJ03666
1700047,RJ03633
1700048,RJ03631
1700049,RJ03590
1700050,RJ03534
1700051,RJ03713
1700052,RJ03595
1700053,RJ03535
1700054,RJ03738
1730001,RJ03503
1730002,RJ03502
1730003,RJ03601
1730004,RJ03607
1730005,RJ03725
1730006,RJ03729
1730007,RJ03728
1730008,RJ03640
1730009,RJ03638
1730010,RJ03637
1730011,RJ03558
1730012,RJ03667
1730013,RJ03524
1730014,RJ03691
1730015,RJ03642
1730017,RJ03579
1730018,RJ03605
1730019,RJ03674
1730020,RJ03621
1730021,RJ03693
1730022,RJ03568
1730023,RJ03571
1730024,RJ03507
1730025,RJ03501
1730026,RJ03583
1730027,RJ03705
1730028,RJ03663
1730029,RJ03552
1730030,RJ03639
1730031,RJ03577
1730032,RJ03602
1730033,RJ03536
1730036,RJ03522
1730037,RJ03504
1730038,RJ03668
1730039,RJ03559
1730040,RJ03620
1730041,RJ03608
1730042,RJ03609
1730043,RJ03537
1730044,RJ03647
1730045,RJ03603
1730046,RJ03715
1730047,RJ03649
1730048,RJ03528
1730049,RJ03696
1730050,RJ03718
1730051,RJ03681
1730052,RJ03645
1730053,RJ03550
1730054,RJ03634
1730055,RJ03630
1730056,RJ03670
1730057,RJ03610
1730058,RJ03516
1730059,RJ03632
1730060,RJ03527
1730061,RJ03594
1730062,RJ03604
1730063,RJ03560
1730064,RJ03626
1730065,RJ03669
1730066,RJ03730
1730067,RJ03671
1730068,RJ03672
1730069,RJ03514
1730070,RJ03565
1730071,RJ03675
1730072,RJ03548
1730073,RJ03525
1730074,RJ03697
1730075,RJ03572
1730076,RJ03613
1730077,RJ03585
1730078,RJ03664
1730079,RJ03539
1730080,RJ03589
1730081,RJ03732
1730082,RJ03652
1730083,RJ03655
1730084,RJ03611
1730085,RJ03731
1730086,RJ03703
1730087,RJ03622
1730088,RJ03586
1730089,RJ03526
1730091,RJ03508
1730092,RJ03673
1730093,RJ03662
1730095,RJ03510
1730096,RJ03734
1730097,RJ03733
1730099,RJ03615
1730100,RJ03581
1730101,RJ03618
1730102,RJ03511
1730103,RJ03686
1730104,RJ03627
1730105,RJ03573
1730106,RJ03653
1730107,RJ03587
1730108,RJ03564
1730109,RJ03629
1730110,RJ03710
1730111,RJ03551
1730112,RJ03711
1730113,RJ03612
1730114,RJ03554
1730115,RJ03687
1730116,RJ03619
1730117,RJ03623
1730118,RJ03547
1730119,RJ03719
1730120,RJ03650
1730121,RJ03698
1730122,RJ03699
1730123,RJ03606
1730124,RJ03704
1730125,RJ03658
1730126,RJ03512
1730127,RJ03505
1730128,RJ03700
1730129,RJ03628
1730130,RJ03576
1730131,RJ03676
1730132,RJ03709
1730133,RJ03648
1730134,RJ03575
1730135,RJ03714
1730136,RJ03599
1730137,RJ03600
1730138,RJ03562
1730139,RJ03684
1730140,RJ03660
1730141,RJ03677
1730142,RJ03740
1730143,RJ03688
1730144,RJ03555
1730145,RJ03717
1730146,RJ03598
1730147,RJ03531
1730148,RJ03678
1730149,RJ03532
1730150,RJ03570
1730151,RJ03596
1730152,RJ03712
1730154,RJ03643
1730155,RJ03518
1730156,RJ03661
1730157,RJ03519
1730158,RJ03566
1730159,RJ03569
1730160,RJ03739
1730161,RJ03744
1730162,RJ03736
1730163,RJ03737
1730164,RJ03520
1730165,RJ03749
1730168,RJ03748
1730169,RJ03742
1730170,RJ03745
1730173,RJ03689
1730176,RJ03755
1740001,RJ03682
1740002,RJ03580
1740003,RJ03540
1740004,RJ03692
1740005,RJ03542
1740006,RJ03716
1740007,RJ03553
1740008,RJ03584
1740009,RJ03574
1740010,RJ03592
1740011,RJ03591
1740012,RJ03513
1740013,RJ03545
1740014,RJ03659
1740015,RJ03685
1740016,RJ03701
1740017,RJ03530
1740018,RJ03588
1740019,RJ03614
1740020,RJ03722
1740021,RJ03720
1740022,RJ03582
1740023,RJ03563
1740024,RJ03721
1740025,RJ03567
1740026,RJ03636
1740027,RJ03679
1740028,RJ03746
1740029,RJ03680
UCU0174,RJ03641
1800001,SM05423
1800002,SM05520
1820001,SM05422
1820002,SM05421
1820003,SM05425
1820004,SM05405
1820005,SM05420
1820006,SM05453
1820007,SM05404
1820008,SM05428
1820009,SM05454
1820010,SM05435
1820011,SM05407
1820012,SM05414
1820013,SM05443
1820014,SM05432
1820015,SM05403
1820016,SM05413
1820017,SM05434
1820018,SM05419
1820019,SM05491
1820020,SM05429
1820021,SM05431
1820022,SM05411
1820023,SM05410
1820024,SM05468
1820025,SM05417
1820026,SM05424
1820027,SM05426
1820028,SM05457
1820029,SM05451
1820030,SM05456
1820031,SM05461
1820032,SM05452
1820033,SM05465
1820034,SM05445
1820035,SM05444
1820036,SM05446
1820037,SM05459
1820038,SM05433
1820039,SM05442
1820040,SM05402
1820041,SM05436
1820042,SM05450
1820043,SM05458
1820044,SM05440
1820045,SM05418
1820046,SM05427
1820047,SM05408
1820048,SM05430
1820049,SM05438
1820050,SM05447
1820051,SM05415
1820052,SM05448
1820053,SM05437
1820054,SM05439
1820055,SM05416
1820056,SM05449
1820057,SM05406
1820058,SM05460
1820059,SM05455
1820060,SM05463
1820061,SM05462
1820062,SM05464
1820063,SM05412
1820064,SM05409
1820065,SM05441
1820066,SM05470
1820067,SM05469
1820068,SM05471
1820069,SM05472
1820070,SM05473
1820071,SM05474
1820072,SM05476
1820073,SM05477
1820074,SM05475
1820075,SM05479
1820076,SM05480
1820077,SM05478
1820078,SM05486
1820079,SM05484
1820080,SM05483
1820081,SM05485
1820082,SM05482
1820083,SM05487
1820084,SM05489
1820085,SM05490
1820086,SM05500
1820087,SM05506
1820088,SM05501
1820089,SM05498
1820090,SM05503
1820091,SM05499
1820092,SM05504
1820093,SM05496
1820094,SM05493
1820095,SM05494
1820096,SM05502
1820097,SM05495
1820098,SM05505
1820099,SM05497
1820100,SM05507
1820101,SM05510
1820102,SM05509
1820103,SM05508
1820104,SM05515
1820105,SM05516
1820106,SM05511
1820107,SM05513
1820108,SM05514
1820109,SM05512
1820110,SM05517
1820111,SM05518
1820112,SM05519
1830001,SM05466
1830002,SM05467
1830003,SM05492
1830004,SM05481
1840001,SM05401
1840002,SM05488
1840003,SM05521
1900001,TN06944
1900002,TN06974
1900003,TN06956
1900004,TN06957
1900005,TN06961
1900006,TN06929
1900007,TN06936
1900008,TN06960
1900009,TN06906
1900010,TN07002
1900011,TN06979
1900012,TN06903
1900013,TN06986
1900014,TN06991
1900015,TN06982
1900016,TN06998
1900017,TN06950
1900018,TN06989
1900019,TN06963
1900020,TN06913
1900021,TN06902
1900022,TN07019
1900023,TN07025
1900024,TN07042
1900025,TN07043
1900026,TN07050
1900027,TN07055
1900028,TN07071
1930001,TN06990
1930002,TN06917
1930003,TN07058
1930005,TN06972
1930006,TN06968
1930007,TN06966
1930008,TN06916
1930009,TN06928
1930011,TN06918
1930012,TN06937
1930017,TN06924
1930018,TN06970
1930020,TN06925
1930021,TN07014
1930022,TN06939
1930023,TN06943
1930024,TN06914
1930025,TN06940
1930026,TN06977
1930027,TN06908
1930029,TN06920
1930031,TN06959
1930032,TN06915
1930033,TN06969
1930035,TN06954
1930038,TN06965
1930039,TN07011
1930040,TN06962
1930041,TN06942
1930042,TN06951
1930044,TN06919
1930045,TN06930
1930046,TN06927
1930047,TN06947
1930048,TN06921
1930050,TN06955
1930053,TN06992
1930054,TN06905
1930055,TN06932
1930057,TN07001
1930058,TN07003
1930059,TN07000
1930060,TN07004
1930061,TN07005
1930065,TN06995
1930067,TN06983
1930068,TN06987
1930069,TN06985
1930070,TN06984
1930071,TN06976
1930074,TN07006
1930080,TN07009
1930082,TN06904
1930083,TN06933
1930085,TN06999
1930086,TN06911
1930087,TN07034
1930088,TN07007
1930090,TN06948
1930094,TN06934
1930097,TN06941
1930100,TN06973
1930101,TN06926
1930102,TN06923
1930103,TN06988
1930104,TN06964
1930105,TN07010
1930106,TN06922
1930107,TN06958
1930108,TN06997
1930109,TN07015
1930110,TN06994
1930111,TN06978
1930112,TN06996
1930113,TN07016
1930114,TN06952
1930115,TN07012
1930116,TN06953
1930117,TN07047
1930118,TN07045
1930119,TN07017
1930120,TN07024
1930121,TN06901
1930122,TN07031
1930123,TN07032
1930124,TN07020
1930125,TN07021
1930126,TN07022
1930127,TN07018
1930128,TN07023
1930129,TN07030
1930130,TN07026
1930131,TN07035
1930132,TN07039
1930133,TN07040
1930134,TN07027
1930135,TN07041
1930136,TN07028
1930137,TN07044
1930138,TN07048
1930139,TN07049
1930140,TN07051
1930141,TN07052
1930142,TN07053
1930143,TN07054
1930144,TN07056
1930145,TN07057
1930146,TN07067
1930147,TN07062
1930148,TN06967
1930149,TN07060
1930150,TN07066
1930151,TN07063
1930152,TN07064
1930153,TN07065
1930154,TN07068
1930155,TN07074
1930157,TN07069
1930158,TN07070
1930159,TN07075
1930161,TN07080
1930162,TN07073
1930163,TN07072
1930164,TN06910
1930166,TN07076
1930167,TN07078
1930168,TN07079
1930170,TN07081
2000001,TA05602
2000002,TA05603
2000003,TA05604
2000004,TA05605
2000005,TA05606
2030001,TA05601
2030002,TA05612
2030003,TA05608
2030004,TA05611
2040001,TA05607
2040002,TA05609
2040003,TA05610
2100001,UP08501
2100002,UP08504
2100003,UP08511
2100004,UP08508
2100005,UP08554
2100006,UP08517
2100007,UP08515
2100008,UP08516
2100009,UP08534
2100010,UP08547
2100011,UP08538
2100012,UP08633
2100013,UP08553
2100014,UP08561
2100015,UP08564
2100016,UP08562
2100017,UP08568
2100018,UP08569
2100019,UP08596
2100020,UP08575
2100021,UP08579
2100022,UP08580
2100023,UP08581
2100024,UP08608
2100025,UP08620
2100026,UP08514
2100027,UP08533
2100028,UP08610
2100029,UP08566
2100030,UP08589
2100031,UP08628
2100032,UP08593
2100033,UP08627
2100034,UP08543
2100035,UP08619
2100036,UP08513
2100037,UP08571
2100038,UP08510
2100039,UP08556
2100040,UP08540
2100041,UP08629
2100042,UP08539
2100043,UP08640
2100044,UP08660
2100045,UP08658
2100046,UP08665
2100047,UP08666
2100048,UP08675
2100049,UP08697
2100050,UP08695
2100051,UP08686
2100052,UP08685
2100053,UP08693
2100054,UP08698
2100055,UP08700
2100056,UP08703
2100057,UP08705
2100058,UP08706
2100059,UP08708
2100060,UP08709
2100061,UP08729
2100062,UP08730
2100063,UP08742
2100064,UP08744
2100065,UP08745
2100066,UP08748
2100067,UP08749
2100068,UP08776
2100069,UP08777
2100070,UP08804
2100071,UP08803
2100072,UP08806
2100073,UP08801
2100074,UP08793
2100075,UP08845
2100076,UP08847
2100077,UP08794
2100078,UP08898
2100079,UP08899
2100080,UP08941
2100081,UP08993
2100082,UP08996
2100083,UP09034
2100084,UP09086
2100085,UP09122
2100086,UP09145
2100087,UP09155
2100088,UP09235
2100089,UP09238
2100090,UP09284
2130001,UP08618
2130002,UP08617
2130003,UP08616
2130004,UP08576
2130005,UP08598
2130006,UP08597
2130007,UP08609
2130008,UP08591
2130009,UP08505
2130010,UP08507
2130011,UP08509
2130012,UP08558
2130013,UP08563
2130014,UP08512
2130015,UP08663
2130016,UP08626
2130017,UP08586
2130018,UP08584
2130019,UP08548
2130020,UP08541
2130021,UP08519
2130022,UP08587
2130023,UP08536
2130024,UP08582
2130025,UP08557
2130026,UP08578
2130027,UP08549
2130028,UP08555
2130029,UP08573
2130030,UP08545
2130031,UP08590
2130032,UP08583
2130033,UP08622
2130034,UP08567
2130035,UP08506
2130036,UP08631
2130037,UP08624
2130038,UP08625
2130039,UP08570
2130040,UP08552
2130041,UP08518
2130042,UP08572
2130043,UP08502
2130044,UP08735
2130045,UP08559
2130046,UP08588
2130047,UP08636
2130048,UP08560
2130049,UP08542
2130050,UP08577
2130051,UP08592
2130052,UP08585
2130053,UP08546
2130054,UP08621
2130055,UP08623
2130056,UP08574
2130057,UP08648
2130058,UP08642
2130059,UP08646
2130060,UP08544
2130061,UP08637
2130062,UP08943
2130063,UP08537
2130064,UP08645
2130065,UP08630
2130066,UP08632
2130067,UP08647
2130068,UP08676
2130069,UP08643
2130070,UP08650
2130071,UP08655
2130072,UP08639
2130073,UP08670
2130074,UP08669
2130075,UP08668
2130076,UP08641
2130077,UP08649
2130078,UP08944
2130079,UP08654
2130080,UP08503
2130081,UP08657
2130082,UP08680
2130083,UP08750
2130084,UP08667
2130085,UP08671
2130086,UP08672
2130087,UP08678
2130088,UP08691
2130089,UP08751
2130090,UP08679
2130091,UP08699
2130092,UP08689
2130093,UP08682
2130094,UP08690
2130095,UP08681
2130096,UP08694
2130097,UP08688
2130098,UP08687
2130099,UP08692
2130100,UP08702
2130101,UP08710
2130102,UP08768
2130103,UP08712
2130104,UP08713
2130105,UP08714
2130106,UP08715
2130107,UP08716
2130108,UP08717
2130109,UP08734
2130110,UP08732
2130111,UP08736
2130112,UP08741
2130113,UP08740
2130114,UP08753
2130115,UP08754
2130116,UP08755
2130117,UP08677
2130118,UP08757
2130119,UP08945
2130120,UP08758
2130121,UP08759
2130122,UP08760
2130123,UP08770
2130124,UP08771
2130125,UP08773
2130126,UP08774
2130127,UP08778
2130128,UP08779
2130129,UP08780
2130130,UP08856
2130131,UP08781
2130132,UP08784
2130133,UP08782
2130134,UP08785
2130135,UP08783
2130136,UP08786
2130137,UP08787
2130138,UP08788
2130139,UP08790
2130140,UP08836
2130141,UP08843
2130142,UP08798
2130143,UP08799
2130144,UP08814
2130145,UP08797
2130146,UP08809
2130147,UP08815
2130148,UP08841
2130149,UP08831
2130150,UP08824
2130151,UP08838
2130152,UP08818
2130153,UP08828
2130154,UP08819
2130155,UP08829
2130156,UP08825
2130157,UP08834
2130158,UP08826
2130159,UP08837
2130160,UP08859
2130161,UP08842
2130162,UP08833
2130163,UP08816
2130164,UP08844
2130165,UP08827
2130166,UP08813
2130167,UP08852
2130168,UP08848
2130169,UP08849
2130170,UP08860
2130171,UP08861
2130172,UP08853
2130173,UP08854
2130174,UP08811
2130175,UP08863
2130176,UP08846
2130177,UP08866
2130178,UP08867
2130179,UP08868
2130180,UP08869
2130181,UP08870
2130182,UP08871
2130183,UP08872
